Truck,TimeStamp,Longitude,Latitude
T302,05 Jun 2024 15:36:01:000,117.41376678246617,67.612808732787
T302,05 Jun 2024 15:36:26:000,117.41437693261112,67.61308271641177
T302,05 Jun 2024 15:36:51:000,117.41518406933784,67.61313547187572
T302,05 Jun 2024 15:37:17:000,117.41518406933784,67.61313547187572
T302,05 Jun 2024 15:37:41:000,117.41518406933784,67.61313547187572
T302,05 Jun 2024 15:38:06:000,117.41518406933784,67.61313547187572
T302,05 Jun 2024 15:38:31:000,117.41518406933784,67.61313547187572
T302,05 Jun 2024 15:38:56:000,117.41518406933784,67.61313547187572
T302,05 Jun 2024 15:39:21:000,117.41518406933784,67.61313547187572
T302,05 Jun 2024 15:39:46:000,117.41444353525974,67.61305493718636
T302,05 Jun 2024 15:40:10:000,117.41389433416333,67.61247737312209
T302,05 Jun 2024 15:40:35:000,117.41421488995344,67.61173173013873
T302,05 Jun 2024 15:41:00:000,117.41480292994684,67.61093013128963
T302,05 Jun 2024 15:41:25:000,117.4164045302429,67.6104288866654
T302,05 Jun 2024 15:41:49:000,117.41848242982441,67.6102295748916
T302,05 Jun 2024 15:42:14:000,117.42218241845703,67.61052177195508
T302,05 Jun 2024 15:42:39:000,117.42454165135881,67.61092830595801
T302,05 Jun 2024 15:43:04:000,117.42583105363056,67.61155872119716
T302,05 Jun 2024 15:43:28:000,117.42712403419416,67.61235460317101
T302,05 Jun 2024 15:43:53:000,117.42808479035942,67.61331698905289
T302,05 Jun 2024 15:44:18:000,117.4306960889061,67.6129227868494
T302,05 Jun 2024 15:44:43:000,117.4328400877763,67.61266789770174
T302,05 Jun 2024 15:45:08:000,117.43492636672107,67.6128544465879
T302,05 Jun 2024 15:45:33:000,117.4372741887856,67.61270917591666
T302,05 Jun 2024 15:45:58:000,117.44042915628407,67.61261647451921
T302,05 Jun 2024 15:46:23:000,117.44219476684832,67.61349346189817
T302,05 Jun 2024 15:46:48:000,117.44213544649455,67.61385220569595
T302,05 Jun 2024 15:47:12:000,117.44213544649455,67.61385220569595
T302,05 Jun 2024 15:47:37:000,117.44213544649455,67.61385220569595
T302,05 Jun 2024 15:48:02:000,117.4418794398387,67.61443221658976
T302,05 Jun 2024 15:48:27:000,117.44055346436225,67.61523628430353
T302,05 Jun 2024 15:48:51:000,117.44237923538749,67.6157821070232
T302,05 Jun 2024 15:49:17:000,117.44572279509654,67.61508189301135
T302,05 Jun 2024 15:49:41:000,117.45073677652762,67.61399005849744
T302,05 Jun 2024 15:50:07:000,117.4547532834828,67.61337018788501
T302,05 Jun 2024 15:50:32:000,117.45620417857332,67.6121794417856
T302,05 Jun 2024 15:50:58:000,117.45736503379638,67.61005187779311
T302,05 Jun 2024 15:51:23:000,117.45408077242628,67.60735969445606
T302,05 Jun 2024 15:51:49:000,117.44801303817727,67.60627614667683
T302,05 Jun 2024 15:52:15:000,117.44033458957679,67.60519744591629
T302,05 Jun 2024 15:52:40:000,117.43279123452295,67.60411790737216
T302,05 Jun 2024 15:53:04:000,117.42558435444785,67.60303692375875
T302,05 Jun 2024 15:53:30:000,117.42263856463174,67.6034320514471
T302,05 Jun 2024 15:53:55:000,117.42096823956628,67.60382326091839
T302,05 Jun 2024 15:54:21:000,117.41881302984723,67.60349879955919
T302,05 Jun 2024 15:54:46:000,117.41639162698893,67.60328542992885
T302,05 Jun 2024 15:55:11:000,117.41215766911525,67.60307740363436
T302,05 Jun 2024 15:55:36:000,117.40872995253564,67.60289446473784
T302,05 Jun 2024 15:56:01:000,117.40618111482242,67.60301226297793
T302,05 Jun 2024 15:56:27:000,117.4047218518626,67.6038991099378
T302,05 Jun 2024 15:56:51:000,117.40465526825076,67.60392688519308
T302,05 Jun 2024 15:57:16:000,117.40465526825076,67.60392688519308
T302,05 Jun 2024 15:57:41:000,117.40465526825076,67.60392688519308
T302,05 Jun 2024 15:58:06:000,117.40465526825076,67.60392688519308
T302,05 Jun 2024 15:58:30:000,117.40465526825076,67.60392688519308
T302,05 Jun 2024 15:58:55:000,117.40465582046086,67.60395446632995
T303,05 Jun 2024 14:59:59:000,117.64880115092804,67.63375483423879
T303,05 Jun 2024 15:00:24:000,117.64678593261914,67.63381938998076
T303,05 Jun 2024 15:00:48:000,117.64483264341825,67.63371814035966
T303,05 Jun 2024 15:01:13:000,117.64275721651292,67.63400356802006
T303,05 Jun 2024 15:01:38:000,117.64129297827168,67.63447922091885
T303,05 Jun 2024 15:02:03:000,117.63989678638112,67.63498213102831
T303,05 Jun 2024 15:02:27:000,117.63819138170128,67.6363414808755
T303,05 Jun 2024 15:02:52:000,117.63545358932728,67.6369608215262
T303,05 Jun 2024 15:03:18:000,117.62921023773332,67.63732019583209
T303,05 Jun 2024 15:03:42:000,117.62235804046843,67.63757168686892
T303,05 Jun 2024 15:04:07:000,117.61899319912335,67.63750396468318
T303,05 Jun 2024 15:04:32:000,117.6175129458992,67.63748296718605
T303,05 Jun 2024 15:04:58:000,117.6167051512009,67.63745896877805
T303,05 Jun 2024 15:05:22:000,117.61596460763687,67.63743466688274
T303,05 Jun 2024 15:05:47:000,117.61549304711356,67.63740917369353
T303,05 Jun 2024 15:06:12:000,117.61434903096693,67.63738665065544
T303,05 Jun 2024 15:06:37:000,117.61185927370288,67.63734247387767
T303,05 Jun 2024 15:07:01:000,117.60909804604549,67.63721668811996
T303,05 Jun 2024 15:07:26:000,117.60681005536091,67.63717152605938
T303,05 Jun 2024 15:07:51:000,117.60566523515321,67.6371213530376
T303,05 Jun 2024 15:08:16:000,117.6051945239233,67.63712340091972
T303,05 Jun 2024 15:08:40:000,117.60095645747458,67.63708661970146
T303,05 Jun 2024 15:09:05:000,117.59469374872371,67.63681015142102
T303,05 Jun 2024 15:09:31:000,117.58687739892513,67.63629172354779
T303,05 Jun 2024 15:09:56:000,117.57906224568113,67.63580044592813
T303,05 Jun 2024 15:10:22:000,117.57084247854289,67.63525521885545
T303,05 Jun 2024 15:10:47:000,117.56349723957024,67.63470596720045
T303,05 Jun 2024 15:11:13:000,117.55669256950112,67.63423691637841
T303,05 Jun 2024 15:11:40:000,117.5500884137718,67.63371156754931
T303,05 Jun 2024 15:12:04:000,117.54502945883911,67.63312470034374
T303,05 Jun 2024 15:12:30:000,117.54401577146088,67.63293560631895
T303,05 Jun 2024 15:12:55:000,117.54327250968132,67.63280059816361
T303,05 Jun 2024 15:13:20:000,117.53923126779034,67.63254052361235
T303,05 Jun 2024 15:13:45:000,117.53640245815762,67.63235839458362
T303,05 Jun 2024 15:14:09:000,117.53404503708822,67.63220197407051
T303,05 Jun 2024 15:14:34:000,117.52993680473745,67.63194188010382
T303,05 Jun 2024 15:14:59:000,117.52594372362691,67.63093653999657
T303,05 Jun 2024 15:15:24:000,117.5224265918315,67.63012235768403
T303,05 Jun 2024 15:15:48:000,117.51747263417033,67.63094074103968
T303,05 Jun 2024 15:16:13:000,117.51511411683758,67.63072884898465
T303,05 Jun 2024 15:16:38:000,117.51201758486368,67.630574799079
T303,05 Jun 2024 15:17:03:000,117.50986571743371,67.63055512482701
T303,05 Jun 2024 15:17:27:000,117.50928158258465,67.63138470529003
T303,05 Jun 2024 15:17:52:000,117.51063170234586,67.63160039817927
T303,05 Jun 2024 15:18:17:000,117.51010015640661,67.63185057958678
T303,05 Jun 2024 15:18:42:000,117.51010085378041,67.63187816010438
T303,05 Jun 2024 15:19:06:000,117.51010015640661,67.63185057958678
T303,05 Jun 2024 15:19:31:000,117.51016041051433,67.63157454560698
T303,05 Jun 2024 15:19:56:000,117.5096023908187,67.6307767373767
T303,05 Jun 2024 15:20:21:000,117.51269473184684,67.63076536814452
T303,05 Jun 2024 15:20:45:000,117.51566671444716,67.63130600316798
T303,05 Jun 2024 15:21:10:000,117.51287474546379,67.63255748861478
T303,05 Jun 2024 15:21:35:000,117.51104257877502,67.63455008022248
T303,05 Jun 2024 15:22:00:000,117.51286640064603,67.63487434570142
T303,05 Jun 2024 15:22:24:000,117.51300087645677,67.63487384989007
T303,05 Jun 2024 15:22:49:000,117.51412776533319,67.63423531566454
T303,05 Jun 2024 15:23:14:000,117.5158632160979,67.6337324261857
T303,05 Jun 2024 15:23:39:000,117.51579386587161,67.63364994281744
T303,05 Jun 2024 15:24:04:000,117.51571605682626,67.63323651157887
T303,05 Jun 2024 15:24:29:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:24:53:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:25:18:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:25:43:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:26:08:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:26:32:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:26:57:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:27:22:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:27:47:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:28:11:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:28:36:000,117.51605081055791,67.63318010500869
T303,05 Jun 2024 15:29:01:000,117.51598357869305,67.63318035418267
T303,05 Jun 2024 15:29:26:000,117.51385460567063,67.63407084404137
T303,05 Jun 2024 15:29:50:000,117.51319838260336,67.63470763198356
T303,05 Jun 2024 15:30:15:000,117.5115741824765,67.63429989576916
T303,05 Jun 2024 15:30:40:000,117.50980442933576,67.6334513752313
T303,05 Jun 2024 15:31:05:000,117.50408059764996,67.63311368956052
T303,05 Jun 2024 15:31:29:000,117.49855729095377,67.63271987949229
T303,05 Jun 2024 15:31:54:000,117.49087746800885,67.63211283822042
T303,05 Jun 2024 15:32:19:000,117.4826662236803,67.63175544519125
T303,05 Jun 2024 15:32:44:000,117.47634153943508,67.63155660591029
T303,05 Jun 2024 15:33:09:000,117.46873966285334,67.63136178092321
T303,05 Jun 2024 15:33:34:000,117.46086272943215,67.63089165357854
T303,05 Jun 2024 15:33:58:000,117.45324205300338,67.6298410365618
T303,05 Jun 2024 15:34:23:000,117.44575661107716,67.62878956769842
T303,05 Jun 2024 15:34:48:000,117.43906773723454,67.62723873591848
T303,05 Jun 2024 15:35:13:000,117.43464658213746,67.6248254955585
T303,05 Jun 2024 15:35:38:000,117.43178323856127,67.62293133007759
T303,05 Jun 2024 15:36:03:000,117.42916304287301,67.62296702466094
T303,05 Jun 2024 15:36:27:000,117.42681804980032,67.6233052098494
T303,05 Jun 2024 15:36:52:000,117.42819130905116,67.62468003366952
T303,05 Jun 2024 15:37:18:000,117.42880845833609,67.62525733487944
T303,05 Jun 2024 15:37:42:000,117.42880845833609,67.62525733487944
T303,05 Jun 2024 15:38:07:000,117.42880845833609,67.62525733487944
T303,05 Jun 2024 15:38:32:000,117.42880845833609,67.62525733487944
T303,05 Jun 2024 15:38:57:000,117.42880845833609,67.62525733487944
T303,05 Jun 2024 15:39:22:000,117.42880845833609,67.62525733487944
T303,05 Jun 2024 15:39:48:000,117.43008363507873,67.62517065454352
T303,05 Jun 2024 15:40:13:000,117.43021628633574,67.62508750230803
T303,05 Jun 2024 15:40:38:000,117.43021628633574,67.62508750230803
T303,05 Jun 2024 15:41:04:000,117.43001701436513,67.62519844014854
T303,05 Jun 2024 15:41:30:000,117.42982302709976,67.62555759731414
T303,05 Jun 2024 15:41:55:000,117.42982302709976,67.62555759731414
T303,05 Jun 2024 15:42:21:000,117.42982302709976,67.62555759731414
T303,05 Jun 2024 15:42:46:000,117.42982302709976,67.62555759731414
T303,05 Jun 2024 15:43:12:000,117.42982302709976,67.62555759731414
T303,05 Jun 2024 15:43:37:000,117.42982302709976,67.62555759731414
T303,05 Jun 2024 15:44:02:000,117.42982302709976,67.62555759731414
T303,05 Jun 2024 15:44:27:000,117.42982302709976,67.62555759731414
T303,05 Jun 2024 15:44:51:000,117.429334973672,67.62473167173079
T303,05 Jun 2024 15:45:17:000,117.42742110616786,67.6232206180701
T303,05 Jun 2024 15:45:42:000,117.43024058760952,67.62307401365437
T303,05 Jun 2024 15:46:07:000,117.4324688218103,67.62356355604956
T303,05 Jun 2024 15:46:31:000,117.43533767003197,67.62570592853196
T303,05 Jun 2024 15:46:57:000,117.441710799714,67.62822328437868
T303,05 Jun 2024 15:47:23:000,117.45027811697938,67.62957485255423
T303,05 Jun 2024 15:47:48:000,117.45870837001392,67.63076087168773
T303,05 Jun 2024 15:48:14:000,117.46773444999171,67.63150307214981
T303,05 Jun 2024 15:48:39:000,117.47647990072674,67.63172161553696
T303,05 Jun 2024 15:49:04:000,117.48529409900333,67.63199453260931
T303,05 Jun 2024 15:49:28:000,117.49398082585614,67.63254315037854
T303,05 Jun 2024 15:49:54:000,117.50172813955118,67.63314977468262
T303,05 Jun 2024 15:50:19:000,117.50866493273372,67.6335934572096
T303,05 Jun 2024 15:50:43:000,117.51255470467173,67.63319303432556
T303,05 Jun 2024 15:51:08:000,117.51647343269964,67.63130301285166
T303,05 Jun 2024 15:51:34:000,117.51866496467753,67.63024676466922
T303,05 Jun 2024 15:52:00:000,117.52127312101256,67.62971296350428
T303,05 Jun 2024 15:52:24:000,117.52523054915781,67.62936709397017
T303,05 Jun 2024 15:52:50:000,117.52924927417493,67.62880023026763
T303,05 Jun 2024 15:53:16:000,117.53279434776711,67.62812473919014
T303,05 Jun 2024 15:53:41:000,117.53746564951928,67.62683801120535
T303,05 Jun 2024 15:54:06:000,117.5393823419951,67.62561699852427
T303,05 Jun 2024 15:54:30:000,117.54388150583716,67.62546155960352
T303,05 Jun 2024 15:54:56:000,117.54545122990099,67.6238556896396
T303,05 Jun 2024 15:55:22:000,117.54089114976861,67.62423206508275
T303,05 Jun 2024 15:55:47:000,117.53693793318288,67.62468869904244
T303,05 Jun 2024 15:56:12:000,117.5348560661717,67.62475189203082
T303,05 Jun 2024 15:56:36:000,117.53438198327052,67.62461580582733
T303,05 Jun 2024 15:57:02:000,117.53344768853277,67.62486763013547
T303,05 Jun 2024 15:57:26:000,117.53277855261594,67.62498051395328
T303,05 Jun 2024 15:57:52:000,117.53277855261594,67.62498051395328
T303,05 Jun 2024 15:58:17:000,117.53277855261594,67.62498051395328
T303,05 Jun 2024 15:58:42:000,117.53277855261594,67.62498051395328
T303,05 Jun 2024 15:59:07:000,117.53277855261594,67.62498051395328
T304,05 Jun 2024 15:00:12:000,117.610074480295,67.61613993277223
T304,05 Jun 2024 15:00:36:000,117.60883476425714,67.61735897211531
T304,05 Jun 2024 15:01:02:000,117.60934997619366,67.61884613346989
T304,05 Jun 2024 15:01:28:000,117.60860946900976,67.62102833802072
T304,05 Jun 2024 15:01:53:000,117.6114440232455,67.62142962763771
T304,05 Jun 2024 15:02:19:000,117.61779217411154,67.62244965212861
T304,05 Jun 2024 15:02:43:000,117.62133049942335,67.62386813155041
T304,05 Jun 2024 15:03:08:000,117.61925914028572,67.62426352458307
T304,05 Jun 2024 15:03:33:000,117.61662141817654,67.6237236183836
T304,05 Jun 2024 15:03:58:000,117.61427277929977,67.62384434757467
T304,05 Jun 2024 15:04:24:000,117.61172000203601,67.62388318726077
T304,05 Jun 2024 15:04:49:000,117.60998863044763,67.6244148553818
T304,05 Jun 2024 15:05:14:000,117.60805555472204,67.6249473757985
T304,05 Jun 2024 15:05:40:000,117.60550097131114,67.62493094913214
T304,05 Jun 2024 15:06:05:000,117.60288001079323,67.62494234737794
T304,05 Jun 2024 15:06:31:000,117.60078190193882,67.62445496391133
T304,05 Jun 2024 15:06:56:000,117.59923296656612,67.62435132522096
T304,05 Jun 2024 15:07:21:000,117.59923296656612,67.62435132522096
T304,05 Jun 2024 15:07:46:000,117.59923296656612,67.62435132522096
T304,05 Jun 2024 15:08:11:000,117.59923296656612,67.62435132522096
T304,05 Jun 2024 15:08:37:000,117.59923296656612,67.62435132522096
T304,05 Jun 2024 15:09:03:000,117.59923296656612,67.62435132522096
T304,05 Jun 2024 15:09:28:000,117.59923296656612,67.62435132522096
T304,05 Jun 2024 15:09:53:000,117.59929771177369,67.62426830164439
T304,05 Jun 2024 15:10:18:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:10:45:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:11:11:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:11:37:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:12:02:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:12:27:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:12:52:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:13:17:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:13:41:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:14:06:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:14:31:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:14:56:000,117.5988863146346,67.62399425627493
T304,05 Jun 2024 15:15:20:000,117.59990416989423,67.6243208456183
T304,05 Jun 2024 15:15:45:000,117.60180885664484,67.62508489428123
T304,05 Jun 2024 15:16:10:000,117.6042298750131,67.62512955708283
T304,05 Jun 2024 15:16:35:000,117.60658121078707,67.6250917305583
T304,05 Jun 2024 15:16:59:000,117.60900057295552,67.62508115345169
T304,05 Jun 2024 15:17:24:000,117.61052708391777,67.62444006773595
T304,05 Jun 2024 15:17:49:000,117.61259946962414,67.62407238360545
T304,05 Jun 2024 15:18:14:000,117.61508338675507,67.62397866935694
T304,05 Jun 2024 15:18:39:000,117.61696247724804,67.62388759890756
T304,05 Jun 2024 15:19:04:000,117.61851907660616,67.6242392427197
T304,05 Jun 2024 15:19:28:000,117.62074181716507,67.62439481779661
T304,05 Jun 2024 15:19:53:000,117.6217286018776,67.62370085997975
T304,05 Jun 2024 15:20:18:000,117.61880264489712,67.62252790397373
T304,05 Jun 2024 15:20:43:000,117.61244939618841,67.62134244841887
T304,05 Jun 2024 15:21:07:000,117.60927971512344,67.62097023988333
T304,05 Jun 2024 15:21:32:000,117.60964703352693,67.61978261124094
T304,05 Jun 2024 15:21:57:000,117.61025719002144,67.61773887779994
T304,05 Jun 2024 15:22:22:000,117.60954791032272,67.61650081126895
T304,05 Jun 2024 15:22:46:000,117.61058518254563,67.6152550691618
T304,05 Jun 2024 15:23:11:000,117.6107833577594,67.61514387562399
T304,05 Jun 2024 15:23:36:000,117.61138790142321,67.61514121716624
T304,05 Jun 2024 15:24:01:000,117.61138790142321,67.61514121716624
T304,05 Jun 2024 15:24:26:000,117.61132072920881,67.61514150568735
T304,05 Jun 2024 15:24:51:000,117.6107186895816,67.61522690378038
T304,05 Jun 2024 15:25:16:000,117.6084697708779,67.61639520885208
T304,05 Jun 2024 15:25:41:000,117.60965923535927,67.61796216284209
T304,05 Jun 2024 15:26:06:000,117.60891630012961,67.62006163805407
T304,05 Jun 2024 15:26:31:000,117.60942409039139,67.62130058799855
T304,05 Jun 2024 15:26:56:000,117.61420646002928,67.62166567792515
T304,05 Jun 2024 15:27:22:000,117.61990150002534,67.6232952915609
T304,05 Jun 2024 15:27:46:000,117.62457574546234,67.62448796599493
T304,05 Jun 2024 15:28:11:000,117.63183789946125,67.62459304329086
T304,05 Jun 2024 15:28:36:000,117.64071912893371,67.62488335872224
T304,05 Jun 2024 15:29:02:000,117.64597246384442,67.62521760296728
T304,05 Jun 2024 15:29:26:000,117.64572924394706,67.62601861618523
T304,05 Jun 2024 15:29:51:000,117.64333617007573,67.62685716683387
T304,05 Jun 2024 15:30:16:000,117.6395933954892,67.62753641168787
T304,05 Jun 2024 15:30:42:000,117.64070732817358,67.62874488760764
T304,05 Jun 2024 15:31:08:000,117.64351897247758,67.62837332996376
T304,05 Jun 2024 15:31:33:000,117.64593076441024,67.62811390499267
T304,05 Jun 2024 15:31:58:000,117.64814085184439,67.62785537369695
T304,05 Jun 2024 15:32:23:000,117.6483407197574,67.62779928499957
T304,05 Jun 2024 15:32:50:000,117.65007048341865,67.62723955822744
T304,05 Jun 2024 15:33:16:000,117.65127939159214,67.62720632152555
T304,05 Jun 2024 15:33:42:000,117.65127939159214,67.62720632152555
T304,05 Jun 2024 15:34:09:000,117.65127939159214,67.62720632152555
T304,05 Jun 2024 15:34:34:000,117.65127939159214,67.62720632152555
T304,05 Jun 2024 15:35:00:000,117.65107241956602,67.62704179458892
T304,05 Jun 2024 15:35:27:000,117.65107419988497,67.6270969538798
T304,05 Jun 2024 15:35:54:000,117.65153754765295,67.62687412740027
T304,05 Jun 2024 15:36:19:000,117.65153754765295,67.62687412740027
T304,05 Jun 2024 15:36:45:000,117.65153754765295,67.62687412740027
T304,05 Jun 2024 15:37:12:000,117.65153754765295,67.62687412740027
T304,05 Jun 2024 15:37:37:000,117.65153754765295,67.62687412740027
T304,05 Jun 2024 15:38:04:000,117.64986529490847,67.62713019803174
T304,05 Jun 2024 15:38:30:000,117.64800199701786,67.62771811872813
T304,05 Jun 2024 15:38:55:000,117.64559028017885,67.62797757433995
T304,05 Jun 2024 15:39:22:000,117.64297773633906,67.62826550588768
T304,05 Jun 2024 15:39:47:000,117.64036424381676,67.62852581581774
T304,05 Jun 2024 15:40:14:000,117.63966760279433,67.62775673129308
T304,05 Jun 2024 15:40:41:000,117.64153290296392,67.62722407420493
T304,05 Jun 2024 15:41:06:000,117.64360940812145,67.62699381314609
T304,05 Jun 2024 15:41:32:000,117.64540555997617,67.62640626323982
T304,05 Jun 2024 15:41:58:000,117.64672143713751,67.62551752073418
T304,05 Jun 2024 15:42:24:000,117.64441443125854,67.62483868782444
T304,05 Jun 2024 15:42:49:000,117.6380196533214,67.62453722206612
T304,05 Jun 2024 15:43:14:000,117.63082210215677,67.62434942078457
T304,05 Jun 2024 15:43:39:000,117.62598100453641,67.62428857424386
T304,05 Jun 2024 15:44:04:000,117.62342307998391,67.62416216355678
T304,05 Jun 2024 15:44:28:000,117.62247715872638,67.62400090785499
T304,05 Jun 2024 15:44:53:000,117.61999835667581,67.62426023218269
T304,05 Jun 2024 15:45:18:000,117.61611329139151,67.62469123069867
T304,05 Jun 2024 15:45:43:000,117.61198015352416,67.62581277202825
T304,05 Jun 2024 15:46:07:000,117.60843315571772,67.62632481104109
T304,05 Jun 2024 15:46:32:000,117.60570823226399,67.62735724274856
T304,05 Jun 2024 15:46:57:000,117.60694542863568,67.62826204491496
T304,05 Jun 2024 15:47:23:000,117.60672135320756,67.62975243679112
T304,05 Jun 2024 15:47:48:000,117.60711306293267,67.63159869727845
T304,05 Jun 2024 15:48:13:000,117.60609461596671,67.63350628044937
T304,05 Jun 2024 15:48:37:000,117.60487591546641,67.63546989266423
T304,05 Jun 2024 15:49:02:000,117.60470644492158,67.63654631379615
T304,05 Jun 2024 15:49:27:000,117.60304186484463,67.6371051756742
T304,05 Jun 2024 15:49:52:000,117.59718666902253,67.6369649557907
T304,05 Jun 2024 15:50:18:000,117.58889949588864,67.636448666505
T304,05 Jun 2024 15:50:44:000,117.58034140482854,67.6358502727727
T304,05 Jun 2024 15:51:09:000,117.57219038506047,67.63536000726724
T304,05 Jun 2024 15:51:35:000,117.56444087618385,67.63478488792926
T304,05 Jun 2024 15:52:00:000,117.55756815860818,67.63428857174208
T304,05 Jun 2024 15:52:25:000,117.55143611057271,67.63381655506674
T304,05 Jun 2024 15:52:50:000,117.54469181032978,67.63307086314133
T304,05 Jun 2024 15:53:16:000,117.53835580176792,67.63248875147383
T304,05 Jun 2024 15:53:42:000,117.53229343557554,67.63207078880538
T304,05 Jun 2024 15:54:07:000,117.5271009583969,67.63148377605256
T304,05 Jun 2024 15:54:34:000,117.52421521466187,67.63168776069283
T304,05 Jun 2024 15:54:59:000,117.52244005690689,67.63323899400744
T304,05 Jun 2024 15:55:23:000,117.5209399858491,67.63503740039022
T304,05 Jun 2024 15:55:48:000,117.52014236493972,67.63539894987731
T304,05 Jun 2024 15:56:14:000,117.51893417108161,67.63548620274123
T304,05 Jun 2024 15:56:39:000,117.51893417108161,67.63548620274123
T304,05 Jun 2024 15:57:04:000,117.51933903197228,67.63553985184645
T304,05 Jun 2024 15:57:29:000,117.5198217963658,67.63600692904576
T304,05 Jun 2024 15:57:54:000,117.5198239300686,67.63608967038871
T304,05 Jun 2024 15:58:19:000,117.5198239300686,67.63608967038871
T304,05 Jun 2024 15:58:44:000,117.5198239300686,67.63608967038871
T304,05 Jun 2024 15:59:08:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:00:08:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:00:36:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:01:03:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:01:28:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:01:56:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:02:22:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:02:47:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:03:12:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:03:36:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:04:01:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:04:26:000,117.55181754728369,67.63546992614155
T40,05 Jun 2024 15:04:51:000,117.55107188088017,67.6352522399181
T40,05 Jun 2024 15:05:16:000,117.54971206485497,67.63470599192767
T40,05 Jun 2024 15:05:41:000,117.54861001344251,67.63374499565649
T40,05 Jun 2024 15:06:05:000,117.54496222769819,67.63312497046483
T40,05 Jun 2024 15:06:30:000,117.5390968059199,67.63254104110086
T40,05 Jun 2024 15:06:55:000,117.53404503708822,67.63220197407051
T40,05 Jun 2024 15:07:20:000,117.52872452438086,67.63186375891897
T40,05 Jun 2024 15:07:44:000,117.52555186435865,67.63137931916887
T40,05 Jun 2024 15:08:09:000,117.52302227435344,67.63235420605758
T40,05 Jun 2024 15:08:34:000,117.52159383631772,67.63431784012727
T40,05 Jun 2024 15:08:59:000,117.52040919120108,67.63531520475395
T40,05 Jun 2024 15:09:24:000,117.52020889376709,67.63537111852547
T40,05 Jun 2024 15:09:48:000,117.52020889376709,67.63537111852547
T40,05 Jun 2024 15:10:13:000,117.52020889376709,67.63537111852547
T40,05 Jun 2024 15:10:38:000,117.52020889376709,67.63537111852547
T40,05 Jun 2024 15:11:03:000,117.52020889376709,67.63537111852547
T40,05 Jun 2024 15:11:27:000,117.51913660139593,67.63551303190465
T40,05 Jun 2024 15:11:53:000,117.51893417108161,67.63548620274123
T40,05 Jun 2024 15:12:17:000,117.51906936056669,67.63551328236512
T40,05 Jun 2024 15:12:42:000,117.51967736705305,67.63562133109667
T40,05 Jun 2024 15:13:07:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:13:32:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:13:57:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:14:22:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:14:46:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:15:11:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:15:38:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:16:03:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:16:29:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:16:55:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:17:20:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:17:45:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:18:10:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:18:35:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:19:00:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:19:25:000,117.5198239300686,67.63608967038871
T40,05 Jun 2024 15:19:49:000,117.5198239300686,67.63608967038871
