area Id,x,y,z,heading_circle,from_loc,to_loc
1626276236442,-1711866,251273,543400,28412,INT_111,INT_110
1626276236442,-1722821,255617,543360,29080,INT_111,INT_110
1626276236442,-1739826,261483,543230,29415,INT_111,INT_110
1626276236442,-1748591,265019,543242,28598,INT_111,INT_110
1626276236442,-1751220,266207,543244,28341,INT_111,INT_110
1632991441399,-5654370,-355454,525839,-6358,INT_55,INT_44
1632991441399,-5639588,-365627,525981,-6068,INT_55,INT_44
1632991441399,-5615516,-380710,525925,-5755,INT_55,INT_44
1632991441399,-5603872,-387764,525754,-5413,INT_55,INT_44
1642005677973,756247,852875,558100,-31100,INT_125,INT_76
1642005677973,728279,848206,558183,-31033,INT_125,INT_76
1642005677973,701914,843324,558526,-30827,INT_125,INT_76
1642005677973,677014,838386,558626,-30588,INT_125,INT_76
1642005677973,650364,833234,559061,-30770,INT_125,INT_76
1642005677973,622758,827702,559559,-30849,INT_125,INT_76
1642005677973,595083,822421,559910,-30792,INT_125,INT_76
1642005677973,567183,817381,560091,-30915,INT_125,INT_76
1642005677973,538732,811988,560138,-30787,INT_125,INT_76
1642005677973,511557,807003,560302,-30929,INT_125,INT_76
1642005677973,486640,802576,560598,-30889,INT_125,INT_76
1642005677973,462722,798427,560830,-31010,INT_125,INT_76
1642005677973,434426,793424,561232,-30931,INT_125,INT_76
1642005677973,409285,788746,561540,-30789,INT_125,INT_76
1642005677973,400270,786991,561647,-30759,INT_125,INT_76
1642005792392,384635,822606,562000,2024,INT_76,INT_125
1642005792392,406148,826570,561398,1760,INT_76,INT_125
1642005792392,430919,830793,561193,1790,INT_76,INT_125
1642005792392,457835,835508,560808,1719,INT_76,INT_125
1642005792392,485416,840214,560722,1792,INT_76,INT_125
1642005792392,508247,844354,560338,1943,INT_76,INT_125
1642005792392,537215,850155,560233,2025,INT_76,INT_125
1642005792392,565692,855669,560113,2094,INT_76,INT_125
1642005792392,593350,861451,559819,2188,INT_76,INT_125
1642005792392,620586,867011,559478,1997,INT_76,INT_125
1642005792392,647934,872089,559090,1802,INT_76,INT_125
1642005792392,674626,876748,559009,1857,INT_76,INT_125
1642005792392,700224,880999,558770,1598,INT_76,INT_125
1642005792392,728942,885538,558553,1594,INT_76,INT_125
1642005792392,750386,888852,558407,1711,INT_76,INT_125
1644543510132,-3868071,353848,529411,16066,INT_48,INT_45
1644543510132,-3868312,361775,529449,16707,INT_48,INT_45
1644543510132,-3869088,383142,529496,16596,INT_48,INT_45
1644543510132,-3870010,399710,529598,17187,INT_48,INT_45
1644543510132,-3870751,408806,529406,16982,INT_48,INT_45
1644543510132,-3870975,415294,529304,16682,INT_48,INT_45
1644543627566,-3848739,413614,529142,-15995,INT_45,INT_48
1644543627566,-3847368,386715,529463,-15802,INT_45,INT_48
1644543627566,-3845705,362350,529373,-15909,INT_45,INT_48
1644543627566,-3845231,353708,529383,-15675,INT_45,INT_48
1644543797232,-3607660,374528,528821,16495,INT_101,INT_45
1644543797232,-3608410,401112,529170,16643,INT_101,INT_45
1644543797232,-3609651,428540,529088,17238,INT_101,INT_45
1644543797232,-3610349,434861,529048,17640,INT_101,INT_45
1644544008674,-3589879,445647,529294,-15663,INT_45,INT_101
1644544008674,-3589172,436532,529313,-15225,INT_45,INT_101
1644544008674,-3586457,411247,529303,-15405,INT_45,INT_101
1644544008674,-3584897,388544,529139,-15802,INT_45,INT_101
1644544008674,-3584225,376097,529050,-15669,INT_45,INT_101
1644544008674,-3583941,372347,529084,-15743,INT_45,INT_101
1645570628337,-227521,-511511,540314,-30759,INT_37,INT_36
1645570628337,-234648,-513166,540342,-30632,INT_37,INT_36
1645570628337,-260808,-519355,540442,-30077,INT_37,INT_36
1645570628337,-289060,-527783,540510,-29555,INT_37,INT_36
1645570628337,-310840,-535320,540576,-29068,INT_37,INT_36
1645570628337,-317460,-537854,540563,-28965,INT_37,INT_36
1645571083557,-198372,-506787,540154,-19647,INT_37,OVERLOAD_BAY_B
1645571083557,-198372,-506787,540154,-19647,OVERLOAD_BAY_B,INT_36
1645571083557,-205862,-524098,540335,-21037,INT_37,OVERLOAD_BAY_B
1645571083557,-205862,-524098,540335,-21037,OVERLOAD_BAY_B,INT_36
1645571083557,-209723,-529945,540314,-22908,INT_37,OVERLOAD_BAY_B
1645571083557,-209723,-529945,540314,-22908,OVERLOAD_BAY_B,INT_36
1645571083557,-211973,-532637,540235,-23646,INT_37,OVERLOAD_BAY_B
1645571083557,-211973,-532637,540235,-23646,OVERLOAD_BAY_B,INT_36
1645571083557,-217480,-537260,540294,-25922,INT_37,OVERLOAD_BAY_B
1645571083557,-217480,-537260,540294,-25922,OVERLOAD_BAY_B,INT_36
1645571083557,-223850,-540713,540255,-28101,INT_37,OVERLOAD_BAY_B
1645571083557,-223850,-540713,540255,-28101,OVERLOAD_BAY_B,INT_36
1645571083557,-248664,-550551,540093,-28687,INT_37,OVERLOAD_BAY_B
1645571083557,-248664,-550551,540093,-28687,OVERLOAD_BAY_B,INT_36
1645571083557,-251343,-551578,540109,-28801,INT_37,OVERLOAD_BAY_B
1645571083557,-251343,-551578,540109,-28801,OVERLOAD_BAY_B,INT_36
1645571083557,-264936,-556910,540282,-29505,INT_37,OVERLOAD_BAY_B
1645571083557,-264936,-556910,540282,-29505,OVERLOAD_BAY_B,INT_36
1645571083557,-284803,-563491,540342,-29179,INT_37,OVERLOAD_BAY_B
1645571083557,-284803,-563491,540342,-29179,OVERLOAD_BAY_B,INT_36
1645571083557,-296852,-567565,540159,-29645,INT_37,OVERLOAD_BAY_B
1645571083557,-296852,-567565,540159,-29645,OVERLOAD_BAY_B,INT_36
1645571083557,-308746,-570582,540153,-30671,INT_37,OVERLOAD_BAY_B
1645571083557,-308746,-570582,540153,-30671,OVERLOAD_BAY_B,INT_36
1645571083557,-312823,-571028,540143,-31632,INT_37,OVERLOAD_BAY_B
1645571083557,-312823,-571028,540143,-31632,OVERLOAD_BAY_B,INT_36
1645571083557,-320907,-570749,540111,32006,INT_37,OVERLOAD_BAY_B
1645571083557,-320907,-570749,540111,32006,OVERLOAD_BAY_B,INT_36
1645571083557,-328664,-569255,540228,30400,INT_37,OVERLOAD_BAY_B
1645571083557,-328664,-569255,540228,30400,OVERLOAD_BAY_B,INT_36
1645571083557,-342601,-564484,540452,29006,INT_37,OVERLOAD_BAY_B
1645571083557,-342601,-564484,540452,29006,OVERLOAD_BAY_B,INT_36
1645571083557,-365191,-555638,540898,29062,INT_37,OVERLOAD_BAY_B
1645571083557,-365191,-555638,540898,29062,OVERLOAD_BAY_B,INT_36
1645571232649,-323846,-540833,540519,29131,INT_36,OVERLOAD_BAY_B
1645571232649,-323846,-540833,540519,29131,OVERLOAD_BAY_B,INT_37
1645571232649,-316046,-543655,540503,-3118,INT_36,OVERLOAD_BAY_B
1645571232649,-316046,-543655,540503,-3118,OVERLOAD_BAY_B,INT_37
1645571232649,-313495,-544240,540515,-2352,INT_36,OVERLOAD_BAY_B
1645571232649,-313495,-544240,540515,-2352,OVERLOAD_BAY_B,INT_37
1645571232649,-307918,-544119,540457,735,INT_36,OVERLOAD_BAY_B
1645571232649,-307918,-544119,540457,735,OVERLOAD_BAY_B,INT_37
1645571232649,-301213,-542504,540384,2978,INT_36,OVERLOAD_BAY_B
1645571232649,-301213,-542504,540384,2978,OVERLOAD_BAY_B,INT_37
1645571232649,-297352,-541165,540381,3027,INT_36,OVERLOAD_BAY_B
1645571232649,-297352,-541165,540381,3027,OVERLOAD_BAY_B,INT_37
1645571232649,-272943,-532906,540395,3325,INT_36,OVERLOAD_BAY_B
1645571232649,-272943,-532906,540395,3325,OVERLOAD_BAY_B,INT_37
1645571232649,-252645,-526780,540429,2808,INT_36,OVERLOAD_BAY_B
1645571232649,-252645,-526780,540429,2808,OVERLOAD_BAY_B,INT_37
1645571232649,-235847,-522047,540414,3280,INT_36,OVERLOAD_BAY_B
1645571232649,-235847,-522047,540414,3280,OVERLOAD_BAY_B,INT_37
1645571232649,-233667,-521072,540485,4386,INT_36,OVERLOAD_BAY_B
1645571232649,-233667,-521072,540485,4386,OVERLOAD_BAY_B,INT_37
1645571232649,-230822,-518380,540437,8822,INT_36,OVERLOAD_BAY_B
1645571232649,-230822,-518380,540437,8822,OVERLOAD_BAY_B,INT_37
1645571232649,-229064,-514760,540271,12942,INT_36,OVERLOAD_BAY_B
1645571232649,-229064,-514760,540271,12942,OVERLOAD_BAY_B,INT_37
1645571232649,-228263,-512152,540243,13871,INT_36,OVERLOAD_BAY_B
1645571232649,-228263,-512152,540243,13871,OVERLOAD_BAY_B,INT_37
1651229276233,-3001278,1847718,555863,-10339,GATE_32,INT_79
1651229276233,-2996012,1839364,554922,-10910,GATE_32,INT_79
1651229276233,-2988074,1826332,553427,-10526,GATE_32,INT_79
1651229276233,-2972361,1802459,551312,-10210,GATE_32,INT_79
1651229276233,-2959735,1782753,550342,-10521,GATE_32,INT_79
1651229276233,-2946100,1761859,550082,-10030,GATE_32,INT_79
1651229276233,-2942575,1757088,550134,-9819,GATE_32,INT_79
1651229276233,-2934335,1747723,550075,-8455,GATE_32,INT_79
1651229276233,-2924070,1738190,549947,-7825,GATE_32,INT_79
1651229276233,-2918847,1733791,549930,-6850,GATE_32,INT_79
1651343200463,-2946824,1716424,550662,24179,INT_79,GATE_32
1651343200463,-2957675,1728760,550619,23450,INT_79,GATE_32
1651343200463,-2962148,1734561,550659,23241,INT_79,GATE_32
1651343200463,-2974421,1752215,550806,22821,INT_79,GATE_32
1651343200463,-2989642,1775114,551263,22313,INT_79,GATE_32
1651343200463,-3002166,1794421,552271,22210,INT_79,GATE_32
1651343200463,-3007759,1804427,552981,21368,INT_79,GATE_32
1651343200463,-3011793,1811797,553629,21967,INT_79,GATE_32
1651343200463,-3024308,1831549,555805,22233,INT_79,GATE_32
1651343200463,-3027109,1836273,556420,21927,INT_79,GATE_32
1653333999950,-3578243,373358,529408,513,INT_101,INT_104
1653333999950,-3561954,374296,529932,649,INT_101,INT_104
1653333999950,-3542027,376319,530607,1200,INT_101,INT_104
1653333999950,-3526013,378027,531183,965,INT_101,INT_104
1653333999950,-3496692,380663,532342,981,INT_101,INT_104
1653333999950,-3472955,382900,533715,1051,INT_101,INT_104
1653333999950,-3464655,383838,533947,1431,INT_101,INT_104
1653333999950,-3453218,384942,534323,1135,INT_101,INT_104
1653333999950,-3430050,387968,534865,1636,INT_101,INT_104
1653333999950,-3410718,390010,535438,1235,INT_101,INT_104
1653333999950,-3382517,393630,536666,1441,INT_101,INT_104
1653333999950,-3366857,395682,537602,930,INT_101,INT_104
1653333999950,-3353833,396294,538135,954,INT_101,INT_104
1653333999950,-3346369,397083,538342,1037,INT_101,INT_104
1654822409164,-5544341,-470782,525906,-26741,BYPASS2,INT_44
1654822409164,-5558295,-479878,525840,-26580,BYPASS2,INT_44
1654822409164,-5567586,-486283,525661,-26501,BYPASS2,INT_44
1654822409164,-5569120,-487239,525644,-26849,BYPASS2,INT_44
1654822983709,-5573482,-471580,525774,4647,INT_44,BYPASS2
1654822983709,-5561881,-465529,525887,5157,INT_44,BYPASS2
1654822983709,-5551926,-459560,525924,5431,INT_44,BYPASS2
1654823113449,-5548228,-456553,525960,6998,BYPASS2,GATE_88
1654823113449,-5548228,-456553,525960,6998,GATE_88,INT_44
1654823113449,-5544694,-453740,525973,7224,BYPASS2,GATE_88
1654823113449,-5544694,-453740,525973,7224,GATE_88,INT_44
1654823113449,-5542195,-451039,525958,8831,BYPASS2,GATE_88
1654823113449,-5542195,-451039,525958,8831,GATE_88,INT_44
1654823113449,-5539678,-447317,525984,10764,BYPASS2,GATE_88
1654823113449,-5539678,-447317,525984,10764,GATE_88,INT_44
1654823113449,-5538273,-444301,525983,12179,BYPASS2,GATE_88
1654823113449,-5538273,-444301,525983,12179,GATE_88,INT_44
1654823113449,-5537713,-442621,525995,13028,BYPASS2,GATE_88
1654823113449,-5537713,-442621,525995,13028,GATE_88,INT_44
1654823113449,-5537093,-438954,525938,15050,BYPASS2,GATE_88
1654823113449,-5537093,-438954,525938,15050,GATE_88,INT_44
1654823113449,-5536929,-437051,525972,15487,BYPASS2,GATE_88
1654823113449,-5536929,-437051,525972,15487,GATE_88,INT_44
1654823113449,-5537196,-433162,525968,17588,BYPASS2,GATE_88
1654823113449,-5537196,-433162,525968,17588,GATE_88,INT_44
1654823113449,-5538092,-429422,526000,18907,BYPASS2,GATE_88
1654823113449,-5538092,-429422,526000,18907,GATE_88,INT_44
1654823113449,-5540437,-424298,526025,21110,BYPASS2,GATE_88
1654823113449,-5540437,-424298,526025,21110,GATE_88,INT_44
1654823113449,-5546978,-412863,526185,21974,BYPASS2,GATE_88
1654823113449,-5546978,-412863,526185,21974,GATE_88,INT_44
1654824264113,-5532378,-402662,526154,-11198,GATE_88,BYPASS2
1654824264113,-5532378,-402662,526154,-11198,INT_44,GATE_88
1654824264113,-5527879,-410347,526203,-11175,GATE_88,BYPASS2
1654824264113,-5527879,-410347,526203,-11175,INT_44,GATE_88
1654824264113,-5525104,-416056,526203,-11981,GATE_88,BYPASS2
1654824264113,-5525104,-416056,526203,-11981,INT_44,GATE_88
1654824264113,-5523320,-420891,526092,-13203,GATE_88,BYPASS2
1654824264113,-5523320,-420891,526092,-13203,INT_44,GATE_88
1654824264113,-5522389,-424168,525988,-13218,GATE_88,BYPASS2
1654824264113,-5522389,-424168,525988,-13218,INT_44,GATE_88
1654824264113,-5522191,-425820,526033,-15140,GATE_88,BYPASS2
1654824264113,-5522191,-425820,526033,-15140,INT_44,GATE_88
1654824264113,-5521751,-427324,525962,-13416,GATE_88,BYPASS2
1654824264113,-5521751,-427324,525962,-13416,INT_44,GATE_88
1654824264113,-5520984,-434833,525983,-15705,GATE_88,BYPASS2
1654824264113,-5520984,-434833,525983,-15705,INT_44,GATE_88
1654824264113,-5520975,-440681,525979,-17072,GATE_88,BYPASS2
1654824264113,-5520975,-440681,525979,-17072,INT_44,GATE_88
1654824264113,-5521699,-446343,525945,-18425,GATE_88,BYPASS2
1654824264113,-5521699,-446343,525945,-18425,INT_44,GATE_88
1654824264113,-5522880,-450482,525914,-19695,GATE_88,BYPASS2
1654824264113,-5522880,-450482,525914,-19695,INT_44,GATE_88
1654824264113,-5524630,-454399,525934,-21237,GATE_88,BYPASS2
1654824264113,-5524630,-454399,525934,-21237,INT_44,GATE_88
1654824264113,-5526871,-458057,525938,-22707,GATE_88,BYPASS2
1654824264113,-5526871,-458057,525938,-22707,INT_44,GATE_88
1654824264113,-5528603,-460340,525929,-23271,GATE_88,BYPASS2
1654824264113,-5528603,-460340,525929,-23271,INT_44,GATE_88
1654824264113,-5532473,-464108,525965,-25376,GATE_88,BYPASS2
1654824264113,-5532473,-464108,525965,-25376,INT_44,GATE_88
1654824264113,-5536386,-467060,525970,-26471,GATE_88,BYPASS2
1654824264113,-5536386,-467060,525970,-26471,INT_44,GATE_88
1654824264113,-5540583,-469845,525961,-25923,GATE_88,BYPASS2
1654824264113,-5540583,-469845,525961,-25923,INT_44,GATE_88
1654825150673,-5528353,-374055,526421,-17809,B4_99_A_0_CRUSHER2,INT_44
1654825150673,-5531197,-387012,526292,-18943,B4_99_A_0_CRUSHER2,INT_44
1654825150673,-5536136,-404769,526190,-19488,B4_99_A_0_CRUSHER2,INT_44
1654825150673,-5538825,-412166,526052,-20168,B4_99_A_0_CRUSHER2,INT_44
1657505048535,751308,891404,558511,17372,INT_125,INT_84
1657505048535,749292,912604,558606,17279,INT_125,INT_84
1657505048535,747034,940506,559296,17310,INT_125,INT_84
1657505048535,744344,969234,559960,17442,INT_125,INT_84
1657505048535,743198,980799,560007,17387,INT_125,INT_84
1657505608254,777044,980595,560028,-14852,INT_84,INT_125
1657505608254,778630,963433,559815,-15068,INT_84,INT_125
1657505608254,781388,943003,559095,-14659,INT_84,INT_125
1657505608254,783509,932551,558879,-14173,INT_84,INT_125
1657505608254,786353,920244,558429,-14369,INT_84,INT_125
1657505608254,789352,906441,558182,-14160,INT_84,INT_125
1657505608254,792360,893307,558243,-15306,INT_84,INT_125
1660271093900,-3229834,375957,539036,-32222,INT_75,INT_104
1660271093900,-3259655,373869,539040,-32149,INT_75,INT_104
1660271093900,-3287916,371251,539035,-31658,INT_75,INT_104
1660271093900,-3310989,369376,538837,-31899,INT_75,INT_104
1660271356507,-3316272,369172,538825,-32501,INT_104,INT_101
1660271356507,-3341077,367297,538533,-32132,INT_104,INT_101
1660271356507,-3363237,365794,537952,-31842,INT_104,INT_101
1660271356507,-3387594,363538,536729,-31610,INT_104,INT_101
1660271356507,-3416277,360559,535452,-31730,INT_104,INT_101
1660271356507,-3443160,357663,534441,-31730,INT_104,INT_101
1660271356507,-3472731,354191,533217,-31454,INT_104,INT_101
1660271356507,-3498096,351462,531943,-31794,INT_104,INT_101
1660271356507,-3526556,348743,530773,-31668,INT_104,INT_101
1660271356507,-3552163,346441,529755,-31914,INT_104,INT_101
1660271356507,-3581838,343712,528899,-31750,INT_104,INT_101
1660271356507,-3589052,343266,528822,-31536,INT_104,INT_101
1660271428466,-3600282,342440,528580,-31998,INT_101,INT_48
1660271428466,-3621053,341039,528451,-31765,INT_101,INT_48
1660271428466,-3649108,338718,528851,-31904,INT_101,INT_48
1660271428466,-3678317,336435,528619,-32107,INT_101,INT_48
1660271428466,-3705605,334328,528567,-32192,INT_101,INT_48
1660271428466,-3731194,332323,528554,-32167,INT_101,INT_48
1660271428466,-3759292,330197,528593,-32030,INT_101,INT_48
1660271428466,-3787364,327821,528522,-31806,INT_101,INT_48
1660271428466,-3814953,325556,528825,-31830,INT_101,INT_48
1660271428466,-3844386,323431,529320,-32061,INT_101,INT_48
1660271428466,-3853091,322985,529435,-32298,INT_101,INT_48
1660271529947,-3869243,322020,529494,32648,INT_48,GATE_13
1660271529947,-3891781,320665,529773,-32001,INT_48,GATE_13
1660271529947,-3904899,319616,529816,-32130,INT_48,GATE_13
1660271529947,-3931695,318307,530170,-32189,INT_48,GATE_13
1660271529947,-3958578,317379,530860,-32345,INT_48,GATE_13
1660271529947,-3984831,316005,531674,-32122,INT_48,GATE_13
1660271529947,-3998854,314910,532082,-31823,INT_48,GATE_13
1660271529947,-4015816,313026,532561,-31521,INT_48,GATE_13
1660271529947,-4032424,310436,532829,-30941,INT_48,GATE_13
1660271529947,-4054041,306500,533269,-30734,INT_48,GATE_13
1660271529947,-4081535,300281,533626,-30401,INT_48,GATE_13
1660271529947,-4108374,294369,533970,-30416,INT_48,GATE_13
1660271529947,-4135256,287751,534052,-30219,INT_48,GATE_13
1660271529947,-4157476,281912,534023,-29976,INT_48,GATE_13
1660271529947,-4185160,274218,533899,-29987,INT_48,GATE_13
1660271529947,-4213576,266096,533804,-29861,INT_48,GATE_13
1660271529947,-4231297,261028,533934,-29713,INT_48,GATE_13
1660271529947,-4256447,252758,533977,-29418,INT_48,GATE_13
1660271529947,-4281898,243921,534032,-29225,INT_48,GATE_13
1660271529947,-4309117,233897,534340,-28869,INT_48,GATE_13
1660272266715,-5420496,-547906,524614,11505,INT_42,GATE_31
1660272266715,-5406861,-521471,524560,11387,INT_42,GATE_31
1660272266715,-5394493,-496929,524523,11636,INT_42,GATE_31
1660272266715,-5382272,-472193,523571,11578,INT_42,GATE_31
1660272266715,-5370240,-447865,522688,11595,INT_42,GATE_31
1660272266715,-5358113,-422219,521997,11914,INT_42,GATE_31
1660272266715,-5346408,-397538,521152,11859,INT_42,GATE_31
1660272266715,-5333963,-370648,520459,11753,INT_42,GATE_31
1660272266715,-5324232,-350209,520430,11653,INT_42,GATE_31
1660272266715,-5312390,-327979,520845,11215,INT_42,GATE_31
1660272266715,-5303728,-312339,521183,10955,INT_42,GATE_31
1660272266715,-5293264,-294582,521790,10669,INT_42,GATE_31
1660272266715,-5285774,-282887,522340,10224,INT_42,GATE_31
1660272266715,-5273794,-265678,523041,9909,INT_42,GATE_31
1660272266715,-5257375,-242343,523792,9942,INT_42,GATE_31
1660272266715,-5240732,-219853,524333,9739,INT_42,GATE_31
1660272266715,-5229433,-205874,524594,9185,INT_42,GATE_31
1660272266715,-5210316,-183913,525171,8868,INT_42,GATE_31
1660272266715,-5195698,-167558,525510,8629,INT_42,GATE_31
1660272266715,-5183184,-154294,525689,8336,INT_42,GATE_31
1660272266715,-5173496,-144455,525769,8426,INT_42,GATE_31
1660272266715,-5161456,-132129,525903,8187,INT_42,GATE_31
1660272266715,-5145502,-116860,526215,7846,INT_42,GATE_31
1660272266715,-5128342,-101239,526441,7588,INT_42,GATE_31
1660272266715,-5113147,-88244,526618,7231,INT_42,GATE_31
1660272266715,-5091194,-70190,526901,7140,INT_42,GATE_31
1660272266715,-5074603,-57316,527145,6731,INT_42,GATE_31
1660272266715,-5060804,-47542,527473,6250,INT_42,GATE_31
